Emotion,File_Path
Happy,data/Savee//JE_h06.wav
Happy,data/Savee//JE_h07.wav
Happy,data/Savee//JE_h08.wav
Happy,data/Savee//JE_h09.wav
Happy,data/Savee//JE_h10.wav
Happy,data/Savee//JE_h11.wav
Happy,data/Savee//JE_h12.wav
Happy,data/Savee//JE_h13.wav
Happy,data/Savee//JE_h14.wav
Happy,data/Savee//JE_h15.wav
Neutral,data/Savee//JE_n01.wav
Neutral,data/Savee//JE_n02.wav
Neutral,data/Savee//JE_n03.wav
Neutral,data/Savee//JE_n04.wav
Neutral,data/Savee//JE_n05.wav
Neutral,data/Savee//JE_n06.wav
Neutral,data/Savee//JE_n07.wav
Neutral,data/Savee//JE_n08.wav
Neutral,data/Savee//JE_n09.wav
Neutral,data/Savee//JE_n10.wav
Neutral,data/Savee//JE_n11.wav
Neutral,data/Savee//JE_n12.wav
Neutral,data/Savee//JE_n13.wav
Neutral,data/Savee//JE_n14.wav
Neutral,data/Savee//JE_n15.wav
Neutral,data/Savee//JE_n16.wav
Neutral,data/Savee//JE_n17.wav
Neutral,data/Savee//JE_n18.wav
Neutral,data/Savee//JE_n19.wav
Neutral,data/Savee//JE_n20.wav
Neutral,data/Savee//JE_n21.wav
Neutral,data/Savee//JE_n22.wav
Neutral,data/Savee//JE_n23.wav
Neutral,data/Savee//JE_n24.wav
Neutral,data/Savee//JE_n25.wav
Neutral,data/Savee//JE_n26.wav
Neutral,data/Savee//JE_n27.wav
Neutral,data/Savee//JE_n28.wav
Neutral,data/Savee//JE_n29.wav
Neutral,data/Savee//JE_n30.wav
Sad,data/Savee//JE_sa01.wav
Sad,data/Savee//JE_sa02.wav
Sad,data/Savee//JE_sa03.wav
Sad,data/Savee//JE_sa04.wav
Sad,data/Savee//JE_sa05.wav
Sad,data/Savee//JE_sa06.wav
Sad,data/Savee//JE_sa07.wav
Sad,data/Savee//JE_sa08.wav
Sad,data/Savee//JE_sa09.wav
Sad,data/Savee//JE_sa10.wav
Sad,data/Savee//JE_sa11.wav
Sad,data/Savee//JE_sa12.wav
Sad,data/Savee//JE_sa13.wav
Sad,data/Savee//JE_sa14.wav
Sad,data/Savee//JE_sa15.wav
Surprise,data/Savee//JE_su01.wav
Surprise,data/Savee//JE_su02.wav
Surprise,data/Savee//JE_su03.wav
Surprise,data/Savee//JE_su04.wav
Surprise,data/Savee//JE_su05.wav
Surprise,data/Savee//JE_su06.wav
Surprise,data/Savee//JE_su07.wav
Surprise,data/Savee//JE_su08.wav
Surprise,data/Savee//JE_su09.wav
Surprise,data/Savee//JE_su10.wav
Surprise,data/Savee//JE_su11.wav
Surprise,data/Savee//JE_su12.wav
Surprise,data/Savee//JE_su13.wav
Surprise,data/Savee//JE_su14.wav
Surprise,data/Savee//JE_su15.wav
Angry,data/Savee//JK_a01.wav
Angry,data/Savee//JK_a02.wav
Angry,data/Savee//JK_a03.wav
Angry,data/Savee//JK_a04.wav
Angry,data/Savee//JK_a05.wav
Angry,data/Savee//JK_a06.wav
Angry,data/Savee//JK_a07.wav
Angry,data/Savee//JK_a08.wav
Angry,data/Savee//JK_a09.wav
Angry,data/Savee//JK_a10.wav
Angry,data/Savee//JK_a11.wav
Angry,data/Savee//JK_a12.wav
Angry,data/Savee//JK_a13.wav
Angry,data/Savee//JK_a14.wav
Angry,data/Savee//JK_a15.wav
Disgust,data/Savee//JK_d01.wav
Disgust,data/Savee//JK_d02.wav
Disgust,data/Savee//JK_d03.wav
Disgust,data/Savee//JK_d04.wav
Disgust,data/Savee//JK_d05.wav
Disgust,data/Savee//JK_d06.wav
Disgust,data/Savee//JK_d07.wav
Disgust,data/Savee//JK_d08.wav
Disgust,data/Savee//JK_d09.wav
Disgust,data/Savee//JK_d10.wav
Disgust,data/Savee//JK_d11.wav
Disgust,data/Savee//JK_d12.wav
Disgust,data/Savee//JK_d13.wav
Disgust,data/Savee//JK_d14.wav
Disgust,data/Savee//JK_d15.wav
Fear,data/Savee//JK_f01.wav
Fear,data/Savee//JK_f02.wav
Fear,data/Savee//JK_f03.wav
Fear,data/Savee//JK_f04.wav
Fear,data/Savee//JK_f05.wav
Fear,data/Savee//JK_f06.wav
Fear,data/Savee//JK_f07.wav
Fear,data/Savee//JK_f08.wav
Fear,data/Savee//JK_f09.wav
Fear,data/Savee//JK_f10.wav
Fear,data/Savee//JK_f11.wav
Fear,data/Savee//JK_f12.wav
Fear,data/Savee//JK_f13.wav
Fear,data/Savee//JK_f14.wav
Fear,data/Savee//JK_f15.wav
Happy,data/Savee//JK_h01.wav
Happy,data/Savee//JK_h02.wav
Happy,data/Savee//JK_h03.wav
Happy,data/Savee//JK_h04.wav
Happy,data/Savee//JK_h05.wav
Happy,data/Savee//JK_h06.wav
Happy,data/Savee//JK_h07.wav
Happy,data/Savee//JK_h08.wav
Happy,data/Savee//JK_h09.wav
Happy,data/Savee//JK_h10.wav
Happy,data/Savee//JK_h11.wav
Happy,data/Savee//JK_h12.wav
Happy,data/Savee//JK_h13.wav
Happy,data/Savee//JK_h14.wav
Happy,data/Savee//JK_h15.wav
Neutral,data/Savee//JK_n01.wav
Neutral,data/Savee//JK_n02.wav
Neutral,data/Savee//JK_n03.wav
Neutral,data/Savee//JK_n04.wav
Neutral,data/Savee//JK_n05.wav
Neutral,data/Savee//JK_n06.wav
Neutral,data/Savee//JK_n07.wav
Neutral,data/Savee//JK_n08.wav
Neutral,data/Savee//JK_n09.wav
Neutral,data/Savee//JK_n10.wav
Neutral,data/Savee//JK_n11.wav
Neutral,data/Savee//JK_n12.wav
Neutral,data/Savee//JK_n13.wav
Neutral,data/Savee//JK_n14.wav
Neutral,data/Savee//JK_n15.wav
Neutral,data/Savee//JK_n16.wav
Neutral,data/Savee//JK_n17.wav
Neutral,data/Savee//JK_n18.wav
Neutral,data/Savee//JK_n19.wav
Neutral,data/Savee//JK_n20.wav
Neutral,data/Savee//JK_n21.wav
Neutral,data/Savee//JK_n22.wav
Neutral,data/Savee//JK_n23.wav
Neutral,data/Savee//JK_n24.wav
Neutral,data/Savee//JK_n25.wav
Neutral,data/Savee//JK_n26.wav
Neutral,data/Savee//JK_n27.wav
Neutral,data/Savee//JK_n28.wav
Neutral,data/Savee//JK_n29.wav
Neutral,data/Savee//JK_n30.wav
Sad,data/Savee//JK_sa01.wav
Sad,data/Savee//JK_sa02.wav
Sad,data/Savee//JK_sa03.wav
Sad,data/Savee//JK_sa04.wav
Sad,data/Savee//JK_sa05.wav
Sad,data/Savee//JK_sa06.wav
Sad,data/Savee//JK_sa07.wav
Sad,data/Savee//JK_sa08.wav
Sad,data/Savee//JK_sa09.wav
Sad,data/Savee//JK_sa10.wav
Sad,data/Savee//JK_sa11.wav
Sad,data/Savee//JK_sa12.wav
Sad,data/Savee//JK_sa13.wav
Sad,data/Savee//JK_sa14.wav
Sad,data/Savee//JK_sa15.wav
Surprise,data/Savee//JK_su01.wav
Surprise,data/Savee//JK_su02.wav
Surprise,data/Savee//JK_su03.wav
Surprise,data/Savee//JK_su04.wav
Surprise,data/Savee//JK_su05.wav
Surprise,data/Savee//JK_su06.wav
Surprise,data/Savee//JK_su07.wav
Surprise,data/Savee//JK_su08.wav
Surprise,data/Savee//JK_su09.wav
Surprise,data/Savee//JK_su10.wav
Surprise,data/Savee//JK_su11.wav
Surprise,data/Savee//JK_su12.wav
Surprise,data/Savee//JK_su13.wav
Surprise,data/Savee//JK_su14.wav
Surprise,data/Savee//JK_su15.wav
Angry,data/Savee//KL_a01.wav
Angry,data/Savee//KL_a02.wav
Angry,data/Savee//KL_a03.wav
Angry,data/Savee//KL_a04.wav
Angry,data/Savee//KL_a05.wav
Angry,data/Savee//KL_a06.wav
Angry,data/Savee//KL_a07.wav
Angry,data/Savee//KL_a08.wav
Angry,data/Savee//KL_a09.wav
Angry,data/Savee//KL_a10.wav
Angry,data/Savee//KL_a11.wav
Angry,data/Savee//KL_a12.wav
Angry,data/Savee//KL_a13.wav
Angry,data/Savee//KL_a14.wav
Angry,data/Savee//KL_a15.wav
Disgust,data/Savee//KL_d01.wav
Disgust,data/Savee//KL_d02.wav
Disgust,data/Savee//KL_d03.wav
Disgust,data/Savee//KL_d04.wav
Disgust,data/Savee//KL_d05.wav
Disgust,data/Savee//KL_d06.wav
Disgust,data/Savee//KL_d07.wav
Disgust,data/Savee//KL_d08.wav
Disgust,data/Savee//KL_d09.wav
Disgust,data/Savee//KL_d10.wav
Disgust,data/Savee//KL_d11.wav
Disgust,data/Savee//KL_d12.wav
Disgust,data/Savee//KL_d13.wav
Disgust,data/Savee//KL_d14.wav
Disgust,data/Savee//KL_d15.wav
Fear,data/Savee//KL_f01.wav
Fear,data/Savee//KL_f02.wav
Fear,data/Savee//KL_f03.wav
Fear,data/Savee//KL_f04.wav
Fear,data/Savee//KL_f05.wav
Fear,data/Savee//KL_f06.wav
Fear,data/Savee//KL_f07.wav
Fear,data/Savee//KL_f08.wav
Fear,data/Savee//KL_f09.wav
Fear,data/Savee//KL_f10.wav
Fear,data/Savee//KL_f11.wav
Fear,data/Savee//KL_f12.wav
Fear,data/Savee//KL_f13.wav
Fear,data/Savee//KL_f14.wav
Fear,data/Savee//KL_f15.wav
Happy,data/Savee//KL_h01.wav
Happy,data/Savee//KL_h02.wav
Happy,data/Savee//KL_h03.wav
Happy,data/Savee//KL_h04.wav
Happy,data/Savee//KL_h05.wav
Happy,data/Savee//KL_h06.wav
Happy,data/Savee//KL_h07.wav
Happy,data/Savee//KL_h08.wav
Happy,data/Savee//KL_h09.wav
Happy,data/Savee//KL_h10.wav
Happy,data/Savee//KL_h11.wav
Happy,data/Savee//KL_h12.wav
Happy,data/Savee//KL_h13.wav
Happy,data/Savee//KL_h14.wav
Happy,data/Savee//KL_h15.wav
Neutral,data/Savee//KL_n01.wav
Neutral,data/Savee//KL_n02.wav
Neutral,data/Savee//KL_n03.wav
Neutral,data/Savee//KL_n04.wav
Neutral,data/Savee//KL_n05.wav
Neutral,data/Savee//KL_n06.wav
Neutral,data/Savee//KL_n07.wav
Neutral,data/Savee//KL_n08.wav
Neutral,data/Savee//KL_n09.wav
Neutral,data/Savee//KL_n10.wav
Neutral,data/Savee//KL_n11.wav
Neutral,data/Savee//KL_n12.wav
Neutral,data/Savee//KL_n13.wav
Neutral,data/Savee//KL_n14.wav
Neutral,data/Savee//KL_n15.wav
Neutral,data/Savee//KL_n16.wav
Neutral,data/Savee//KL_n17.wav
Neutral,data/Savee//KL_n18.wav
Neutral,data/Savee//KL_n19.wav
Neutral,data/Savee//KL_n20.wav
Neutral,data/Savee//KL_n21.wav
Neutral,data/Savee//KL_n22.wav
Neutral,data/Savee//KL_n23.wav
Neutral,data/Savee//KL_n24.wav
Neutral,data/Savee//KL_n25.wav
Neutral,data/Savee//KL_n26.wav
Neutral,data/Savee//KL_n27.wav
Neutral,data/Savee//KL_n28.wav
Neutral,data/Savee//KL_n29.wav
Neutral,data/Savee//KL_n30.wav
Sad,data/Savee//KL_sa01.wav
Sad,data/Savee//KL_sa02.wav
Sad,data/Savee//KL_sa03.wav
Sad,data/Savee//KL_sa04.wav
Sad,data/Savee//KL_sa05.wav
Sad,data/Savee//KL_sa06.wav
Sad,data/Savee//KL_sa07.wav
Sad,data/Savee//KL_sa08.wav
Sad,data/Savee//KL_sa09.wav
Sad,data/Savee//KL_sa10.wav
Sad,data/Savee//KL_sa11.wav
Sad,data/Savee//KL_sa12.wav
Sad,data/Savee//KL_sa13.wav
Sad,data/Savee//KL_sa14.wav
Sad,data/Savee//KL_sa15.wav
Surprise,data/Savee//KL_su01.wav
Surprise,data/Savee//KL_su02.wav
Surprise,data/Savee//KL_su03.wav
Surprise,data/Savee//KL_su04.wav
Surprise,data/Savee//KL_su05.wav
Surprise,data/Savee//KL_su06.wav
Surprise,data/Savee//KL_su07.wav
Surprise,data/Savee//KL_su08.wav
Surprise,data/Savee//KL_su09.wav
Surprise,data/Savee//KL_su10.wav
Surprise,data/Savee//KL_su11.wav
Surprise,data/Savee//KL_su12.wav
Surprise,data/Savee//KL_su13.wav
Surprise,data/Savee//KL_su14.wav
Surprise,data/Savee//KL_su15.wav
Angry,data/Tess/OAF_Angry\OAF_back_angry.wav
Angry,data/Tess/OAF_Angry\OAF_bar_angry.wav
Angry,data/Tess/OAF_Angry\OAF_base_angry.wav
Angry,data/Tess/OAF_Angry\OAF_bath_angry.wav
Angry,data/Tess/OAF_Angry\OAF_bean_angry.wav
Angry,data/Tess/OAF_Angry\OAF_beg_angry.wav
Angry,data/Tess/OAF_Angry\OAF_bite_angry.wav
Angry,data/Tess/OAF_Angry\OAF_boat_angry.wav
Angry,data/Tess/OAF_Angry\OAF_bone_angry.wav
Angry,data/Tess/OAF_Angry\OAF_book_angry.wav
Angry,data/Tess/OAF_Angry\OAF_bought_angry.wav
Angry,data/Tess/OAF_Angry\OAF_burn_angry.wav
Angry,data/Tess/OAF_Angry\OAF_cab_angry.wav
Angry,data/Tess/OAF_Angry\OAF_calm_angry.wav
Angry,data/Tess/OAF_Angry\OAF_came_angry.wav
Angry,data/Tess/OAF_Angry\OAF_cause_angry.wav
Angry,data/Tess/OAF_Angry\OAF_chain_angry.wav
Angry,data/Tess/OAF_Angry\OAF_chair_angry.wav
Angry,data/Tess/OAF_Angry\OAF_chalk_angry.wav
Angry,data/Tess/OAF_Angry\OAF_chat_angry.wav
Angry,data/Tess/OAF_Angry\OAF_check_angry.wav
Angry,data/Tess/OAF_Angry\OAF_cheek_angry.wav
Angry,data/Tess/OAF_Angry\OAF_chief_angry.wav
Angry,data/Tess/OAF_Angry\OAF_choice_angry.wav
Angry,data/Tess/OAF_Angry\OAF_cool_angry.wav
Angry,data/Tess/OAF_Angry\OAF_dab_angry.wav
Angry,data/Tess/OAF_Angry\OAF_date_angry.wav
Angry,data/Tess/OAF_Angry\OAF_dead_angry.wav
Angry,data/Tess/OAF_Angry\OAF_death_angry.wav
Angry,data/Tess/OAF_Angry\OAF_deep_angry.wav
Angry,data/Tess/OAF_Angry\OAF_dime_angry.wav
Angry,data/Tess/OAF_Angry\OAF_dip_angry.wav
Angry,data/Tess/OAF_Angry\OAF_ditch_angry.wav
Angry,data/Tess/OAF_Angry\OAF_dodge_angry.wav
Angry,data/Tess/OAF_Angry\OAF_dog_angry.wav
Angry,data/Tess/OAF_Angry\OAF_doll_angry.wav
Angry,data/Tess/OAF_Angry\OAF_door_angry.wav
Angry,data/Tess/OAF_Angry\OAF_fail_angry.wav
Angry,data/Tess/OAF_Angry\OAF_fall_angry.wav
Angry,data/Tess/OAF_Angry\OAF_far_angry.wav
Angry,data/Tess/OAF_Angry\OAF_fat_angry.wav
Angry,data/Tess/OAF_Angry\OAF_fit_angry.wav
Angry,data/Tess/OAF_Angry\OAF_five_angry.wav
Angry,data/Tess/OAF_Angry\OAF_food_angry.wav
Angry,data/Tess/OAF_Angry\OAF_gap_angry.wav
Angry,data/Tess/OAF_Angry\OAF_gas_angry.wav
Angry,data/Tess/OAF_Angry\OAF_gaze_angry.wav
Angry,data/Tess/OAF_Angry\OAF_germ_angry.wav
Angry,data/Tess/OAF_Angry\OAF_get_angry.wav
Angry,data/Tess/OAF_Angry\OAF_gin_angry.wav
Angry,data/Tess/OAF_Angry\OAF_goal_angry.wav
Angry,data/Tess/OAF_Angry\OAF_good_angry.wav
Angry,data/Tess/OAF_Angry\OAF_goose_angry.wav
Angry,data/Tess/OAF_Angry\OAF_gun_angry.wav
Angry,data/Tess/OAF_Angry\OAF_half_angry.wav
Angry,data/Tess/OAF_Angry\OAF_hall_angry.wav
Angry,data/Tess/OAF_Angry\OAF_hash_angry.wav
Angry,data/Tess/OAF_Angry\OAF_hate_angry.wav
Angry,data/Tess/OAF_Angry\OAF_have_angry.wav
Angry,data/Tess/OAF_Angry\OAF_haze_angry.wav
Angry,data/Tess/OAF_Angry\OAF_hire_angry.wav
Angry,data/Tess/OAF_Angry\OAF_hit_angry.wav
Angry,data/Tess/OAF_Angry\OAF_hole_angry.wav
Angry,data/Tess/OAF_Angry\OAF_home_angry.wav
Angry,data/Tess/OAF_Angry\OAF_hurl_angry.wav
Angry,data/Tess/OAF_Angry\OAF_hush_angry.wav
Angry,data/Tess/OAF_Angry\OAF_jail_angry.wav
Angry,data/Tess/OAF_Angry\OAF_jar_angry.wav
Angry,data/Tess/OAF_Angry\OAF_join_angry.wav
Angry,data/Tess/OAF_Angry\OAF_judge_angry.wav
Angry,data/Tess/OAF_Angry\OAF_jug_angry.wav
Angry,data/Tess/OAF_Angry\OAF_juice_angry.wav
Angry,data/Tess/OAF_Angry\OAF_keen_angry.wav
Angry,data/Tess/OAF_Angry\OAF_keep_angry.wav
Angry,data/Tess/OAF_Angry\OAF_keg_angry.wav
Angry,data/Tess/OAF_Angry\OAF_kick_angry.wav
Angry,data/Tess/OAF_Angry\OAF_kill_angry.wav
Angry,data/Tess/OAF_Angry\OAF_king_angry.wav
Angry,data/Tess/OAF_Angry\OAF_kite_angry.wav
Angry,data/Tess/OAF_Angry\OAF_knock_angry.wav
Angry,data/Tess/OAF_Angry\OAF_late_angry.wav
Angry,data/Tess/OAF_Angry\OAF_laud_angry.wav
Angry,data/Tess/OAF_Angry\OAF_lean_angry.wav
Angry,data/Tess/OAF_Angry\OAF_learn_angry.wav
Angry,data/Tess/OAF_Angry\OAF_lease_angry.wav
Angry,data/Tess/OAF_Angry\OAF_lid_angry.wav
Angry,data/Tess/OAF_Angry\OAF_life_angry.wav
Angry,data/Tess/OAF_Angry\OAF_limb_angry.wav
Angry,data/Tess/OAF_Angry\OAF_live_angry.wav
Angry,data/Tess/OAF_Angry\OAF_loaf_angry.wav
Angry,data/Tess/OAF_Angry\OAF_long_angry.wav
Angry,data/Tess/OAF_Angry\OAF_lore_angry.wav
Angry,data/Tess/OAF_Angry\OAF_lose_angry.wav
Angry,data/Tess/OAF_Angry\OAF_lot_angry.wav
Angry,data/Tess/OAF_Angry\OAF_love_angry.wav
Angry,data/Tess/OAF_Angry\OAF_luck_angry.wav
Angry,data/Tess/OAF_Angry\OAF_make_angry.wav
Angry,data/Tess/OAF_Angry\OAF_match_angry.wav
Angry,data/Tess/OAF_Angry\OAF_merge_angry.wav
Angry,data/Tess/OAF_Angry\OAF_mess_angry.wav
Angry,data/Tess/OAF_Angry\OAF_met_angry.wav
Angry,data/Tess/OAF_Angry\OAF_mill_angry.wav
Angry,data/Tess/OAF_Angry\OAF_mob_angry.wav
Angry,data/Tess/OAF_Angry\OAF_mode_angry.wav
Angry,data/Tess/OAF_Angry\OAF_mood_angry.wav
Angry,data/Tess/OAF_Angry\OAF_moon_angry.wav
Angry,data/Tess/OAF_Angry\OAF_mop_angry.wav
Angry,data/Tess/OAF_Angry\OAF_mouse_angry.wav
Angry,data/Tess/OAF_Angry\OAF_nag_angry.wav
Angry,data/Tess/OAF_Angry\OAF_name_angry.wav
Angry,data/Tess/OAF_Angry\OAF_near_angry.wav
Angry,data/Tess/OAF_Angry\OAF_neat_angry.wav
Angry,data/Tess/OAF_Angry\OAF_nice_angry.wav
Angry,data/Tess/OAF_Angry\OAF_note_angry.wav
Angry,data/Tess/OAF_Angry\OAF_numb_angry.wav
Angry,data/Tess/OAF_Angry\OAF_pad_angry.wav
Angry,data/Tess/OAF_Angry\OAF_page_angry.wav
Angry,data/Tess/OAF_Angry\OAF_pain_angry.wav
Angry,data/Tess/OAF_Angry\OAF_pass_angry.wav
Angry,data/Tess/OAF_Angry\OAF_pearl_angry.wav
Angry,data/Tess/OAF_Angry\OAF_peg_angry.wav
Angry,data/Tess/OAF_Angry\OAF_perch_angry.wav
Angry,data/Tess/OAF_Angry\OAF_phone_angry.wav
Angry,data/Tess/OAF_Angry\OAF_pick_angry.wav
Angry,data/Tess/OAF_Angry\OAF_pike_angry.wav
Angry,data/Tess/OAF_Angry\OAF_pole_angry.wav
Angry,data/Tess/OAF_Angry\OAF_pool_angry.wav
Angry,data/Tess/OAF_Angry\OAF_puff_angry.wav
Angry,data/Tess/OAF_Angry\OAF_rag_angry.wav
Angry,data/Tess/OAF_Angry\OAF_raid_angry.wav
Angry,data/Tess/OAF_Angry\OAF_rain_angry.wav
Angry,data/Tess/OAF_Angry\OAF_raise_angry.wav
Angry,data/Tess/OAF_Angry\OAF_rat_angry.wav
Angry,data/Tess/OAF_Angry\OAF_reach_angry.wav
Angry,data/Tess/OAF_Angry\OAF_read_angry.wav
Angry,data/Tess/OAF_Angry\OAF_red_angry.wav
Angry,data/Tess/OAF_Angry\OAF_ring_angry.wav
Angry,data/Tess/OAF_Angry\OAF_ripe_angry.wav
Angry,data/Tess/OAF_Angry\OAF_road_angry.wav
Angry,data/Tess/OAF_Angry\OAF_room_angry.wav
Angry,data/Tess/OAF_Angry\OAF_rose_angry.wav
Angry,data/Tess/OAF_Angry\OAF_rot_angry.wav
Angry,data/Tess/OAF_Angry\OAF_rough_angry.wav
Angry,data/Tess/OAF_Angry\OAF_rush_angry.wav
Angry,data/Tess/OAF_Angry\OAF_said_angry.wav
Angry,data/Tess/OAF_Angry\OAF_sail_angry.wav
Angry,data/Tess/OAF_Angry\OAF_search_angry.wav
Angry,data/Tess/OAF_Angry\OAF_seize_angry.wav
Angry,data/Tess/OAF_Angry\OAF_sell_angry.wav
Angry,data/Tess/OAF_Angry\OAF_shack_angry.wav
Angry,data/Tess/OAF_Angry\OAF_shall_angry.wav
Angry,data/Tess/OAF_Angry\OAF_shawl_angry.wav
Angry,data/Tess/OAF_Angry\OAF_sheep_angry.wav
Angry,data/Tess/OAF_Angry\OAF_shirt_angry.wav
Angry,data/Tess/OAF_Angry\OAF_should_angry.wav
Angry,data/Tess/OAF_Angry\OAF_shout_angry.wav
Angry,data/Tess/OAF_Angry\OAF_size_angry.wav
Angry,data/Tess/OAF_Angry\OAF_soap_angry.wav
Angry,data/Tess/OAF_Angry\OAF_soup_angry.wav
Angry,data/Tess/OAF_Angry\OAF_sour_angry.wav
Angry,data/Tess/OAF_Angry\OAF_south_angry.wav
Angry,data/Tess/OAF_Angry\OAF_sub_angry.wav
Angry,data/Tess/OAF_Angry\OAF_such_angry.wav
Angry,data/Tess/OAF_Angry\OAF_sure_angry.wav
Angry,data/Tess/OAF_Angry\OAF_take_angry.wav
Angry,data/Tess/OAF_Angry\OAF_talk_angry.wav
Angry,data/Tess/OAF_Angry\OAF_tape_angry.wav
Angry,data/Tess/OAF_Angry\OAF_team_angry.wav
Angry,data/Tess/OAF_Angry\OAF_tell_angry.wav
Angry,data/Tess/OAF_Angry\OAF_thin_angry.wav
Angry,data/Tess/OAF_Angry\OAF_third_angry.wav
Angry,data/Tess/OAF_Angry\OAF_thought_angry.wav
Angry,data/Tess/OAF_Angry\OAF_thumb_angry.wav
Angry,data/Tess/OAF_Angry\OAF_time_angry.wav
Angry,data/Tess/OAF_Angry\OAF_tip_angry.wav
Angry,data/Tess/OAF_Angry\OAF_tire_angry.wav
Angry,data/Tess/OAF_Angry\OAF_ton_angry.wav
Angry,data/Tess/OAF_Angry\OAF_tool_angry.wav
Angry,data/Tess/OAF_Angry\OAF_tough_angry.wav
Angry,data/Tess/OAF_Angry\OAF_turn_angry.wav
Angry,data/Tess/OAF_Angry\OAF_vine_angry.wav
Angry,data/Tess/OAF_Angry\OAF_voice_angry.wav
Angry,data/Tess/OAF_Angry\OAF_void_angry.wav
Angry,data/Tess/OAF_Angry\OAF_vote_angry.wav
Angry,data/Tess/OAF_Angry\OAF_wag_angry.wav
Angry,data/Tess/OAF_Angry\OAF_walk_angry.wav
Angry,data/Tess/OAF_Angry\OAF_wash_angry.wav
Angry,data/Tess/OAF_Angry\OAF_week_angry.wav
Angry,data/Tess/OAF_Angry\OAF_wheat_angry.wav
Angry,data/Tess/OAF_Angry\OAF_when_angry.wav
Angry,data/Tess/OAF_Angry\OAF_which_angry.wav
Angry,data/Tess/OAF_Angry\OAF_whip_angry.wav
Angry,data/Tess/OAF_Angry\OAF_white_angry.wav
Angry,data/Tess/OAF_Angry\OAF_wife_angry.wav
Angry,data/Tess/OAF_Angry\OAF_wire_angry.wav
Angry,data/Tess/OAF_Angry\OAF_witch_angry.wav
Angry,data/Tess/OAF_Angry\OAF_yearn_angry.wav
Angry,data/Tess/OAF_Angry\OAF_yes_angry.wav
Angry,data/Tess/OAF_Angry\OAF_young_angry.wav
Angry,data/Tess/OAF_Angry\OAF_youth_angry.wav
Disgust,data/Tess/OAF_Disgust\OAF_back_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_bar_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_base_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_bath_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_bean_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_beg_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_bite_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_boat_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_bone_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_book_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_bought_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_burn_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_cab_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_calm_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_came_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_cause_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_chain_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_chair_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_chalk_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_chat_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_check_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_cheek_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_chief_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_choice_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_cool_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_dab_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_date_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_dead_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_death_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_deep_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_dime_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_dip_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_ditch_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_dodge_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_dog_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_doll_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_door_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_fail_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_fall_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_far_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_fat_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_fit_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_five_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_food_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_gap_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_gas_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_gaze_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_germ_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_get_disgust.wav
Disgust,data/Tess/OAF_Disgust\OAF_gin_disgust.wav
